Index	Score	Chemical_name	DrugBank_ID	Pubchem_ID	Uniprot_ID	Protein_Name	Gene_Name	Gene_ID	Confidence_Score	Source_database
110	-95.68	Amoxapine	DB00543	2170	O00591	Gamma-aminobutyric acid receptor subunit pi	GABRP	2568	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	Q9UN88	Gamma-aminobutyric acid receptor subunit theta	GABRQ	55879	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P35367	Histamine H1 receptor	HRH1	3269	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	Q9H3N8	Histamine H4 receptor	HRH4	59340	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P08908	5-hydroxytryptamine receptor 1A	HTR1A	3350	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P28222	5-hydroxytryptamine receptor 1B	HTR1B	3351	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P28223	5-hydroxytryptamine receptor 2A	HTR2A	3356	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P41595	5-hydroxytryptamine receptor 2B	HTR2B	3357	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P28335	5-hydroxytryptamine receptor 2C	HTR2C	3358	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P46098	5-hydroxytryptamine receptor 3A	HTR3A	3359	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P50406	5-hydroxytryptamine receptor 6	HTR6	3362	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P34969	5-hydroxytryptamine receptor 7	HTR7	3363	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P23975	Sodium-dependent noradrenaline transporter	SLC6A2	6530	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	Q01959	Sodium-dependent dopamine transporter	SLC6A3	6531	1	DrugBank
110	-95.68	Amoxapine	DB00543	2170	P31645	Sodium-dependent serotonin transporter	SLC6A4	6532	1	DrugBank
111	-95.68	Flutamide	DB00499	3397	P35869	Aryl hydrocarbon receptor	AHR	196	1	DrugBank
111	-95.68	Flutamide	DB00499	3397	P10275	Androgen receptor	AR	367	1	DrugBank
111	-95.68	Flutamide	DB00499	3397	O75469	Nuclear receptor subfamily 1 group I member 2	NR1I2	8856	1	DrugBank
112	-95.63	DMBI	NA	5353593	P36888	Receptor-type tyrosine-protein kinase FLT3 	FLT3	2322	0.878	STITCH
112	-95.63	DMBI	NA	5353593	P10721	Mast/stem cell growth factor receptor Kit 	KIT	3815	0.592	STITCH
112	-95.63	DMBI	NA	5353593	Q16288	NT-3 growth factor receptor 	NTRK3	4916	0.64	STITCH
113	-95.57	Bupropion	DB01156	444	P32297	Neuronal acetylcholine receptor subunit alpha-3	CHRNA3	1136	1	DrugBank
113	-95.57	Bupropion	DB01156	444	P23975	Sodium-dependent noradrenaline transporter	SLC6A2	6530	1	DrugBank
113	-95.57	Bupropion	DB01156	444	Q01959	Sodium-dependent dopamine transporter	SLC6A3	6531	1	DrugBank
113	-95.57	Bupropion	DB01156	444	P35367	Histamine H1 receptor 	HRH1	3269	0.489	STITCH
114	-95.49	Chlordiazepoxide	DB00475	2712	P14867	Gamma-aminobutyric acid receptor subunit alpha-1	GABRA1	2554	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P47869	Gamma-aminobutyric acid receptor subunit alpha-2	GABRA2	2555	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P34903	Gamma-aminobutyric acid receptor subunit alpha-3	GABRA3	2556	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P48169	Gamma-aminobutyric acid receptor subunit alpha-4	GABRA4	2557	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P31644	Gamma-aminobutyric acid receptor subunit alpha-5	GABRA5	2558	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	Q16445	Gamma-aminobutyric acid receptor subunit alpha-6	GABRA6	2559	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P18505	Gamma-aminobutyric acid receptor subunit beta-1	GABRB1	2560	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P47870	Gamma-aminobutyric acid receptor subunit beta-2	GABRB2	2561	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P28472	Gamma-aminobutyric acid receptor subunit beta-3	GABRB3	2562	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	O14764	Gamma-aminobutyric acid receptor subunit delta	GABRD	2563	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P78334	Gamma-aminobutyric acid receptor subunit epsilon	GABRE	2564	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	Q8N1C3	Gamma-aminobutyric acid receptor subunit gamma-1	GABRG1	2565	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	P18507	Gamma-aminobutyric acid receptor subunit gamma-2	GABRG2	2566	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	Q99928	Gamma-aminobutyric acid receptor subunit gamma-3	GABRG3	2567	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	O00591	Gamma-aminobutyric acid receptor subunit pi	GABRP	2568	1	DrugBank
114	-95.49	Chlordiazepoxide	DB00475	2712	Q9UN88	Gamma-aminobutyric acid receptor subunit theta	GABRQ	55879	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P06493	Cyclin-dependent kinase 1	CDK1	983	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P24941	Cyclin-dependent kinase 2	CDK2	1017	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P50613	Cyclin-dependent kinase 7	CDK7	1022	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P50750	Cyclin-dependent kinase 9	CDK9	1025	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P49674	Casein kinase I isoform epsilon	CSNK1E	102800317; 1454	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P28482	Mitogen-activated protein kinase 1	MAPK1	5594	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P27361	Mitogen-activated protein kinase 3	MAPK3	5595	1	DrugBank
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P78396	Cyclin-A1	CCNA1	8900	0.735	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P20248	Cyclin-A2 	CCNA2	890	0.794	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P14635	G2/mitotic-specific cyclin-B1	CCNB1	891	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	O95067	G2/mitotic-specific cyclin-B2	CCNB2	9133	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q8WWL7	G2/mitotic-specific cyclin-B3	CCNB3	85417	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P41002	Cyclin-F 	CCNF	899	0.674	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P51959	Cyclin-G1 	CCNG1	900	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q16589	Cyclin-G2	CCNG2	901	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q14094	Cyclin-I	CCNI	10983	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q6ZMN8	Cyclin-I2	CCNI2	645121	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P22674	Cyclin-O	CCNO	10309	0.53	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	P11802	Cyclin-dependent kinase 4 	CDK4	1019	0.525	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q00535	Cyclin-dependent-like kinase 5 	CDK5	1020	0.8	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q15078	Cyclin-dependent kinase 5 activator 1 	CDK5R1	8851	0.8	STITCH
115	-95.37	Roscovitine (Seliciclib)	DB06195	160355	Q9H8S5	Cyclin N-terminal domain-containing protein 2	CNTD2	79935	0.53	STITCH
116	-95.18	iodophenpropit	NA	3035746	Q9Y5N1	Histamine H3 receptor 	HRH3	11255	0.89	STITCH
116	-95.18	iodophenpropit	NA	3035746	Q9H3N8	Histamine H4 receptor 	HRH4	59340	0.707	STITCH
117	-95.16	MK-2206	NA	24964624	P31749	RAC-alpha serine/threonine-protein kinase 	AKT1	207	0.654	STITCH
117	-95.16	MK-2206	NA	24964624	P31751	RAC-beta serine/threonine-protein kinase 	AKT2	208	0.595	STITCH
117	-95.16	MK-2206	NA	24964624	Q9Y243	RAC-gamma serine/threonine-protein kinase 	AKT3	10000	0.578	STITCH
118	-95.11	Promazine	DB00420	4926	P35348	Alpha-1A adrenergic receptor	ADRA1A	148	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P35368	Alpha-1B adrenergic receptor	ADRA1B	147	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P25100	Alpha-1D adrenergic receptor	ADRA1D	146	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P08912	Muscarinic acetylcholine receptor M5	CHRM5	1133	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P21728	D(1A) dopamine receptor	DRD1	1812	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P14416	D(2) dopamine receptor	DRD2	1813	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P21917	D(4) dopamine receptor	DRD4	1815	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P35367	Histamine H1 receptor	HRH1	3269	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P28223	5-hydroxytryptamine receptor 2A	HTR2A	3356	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P28335	5-hydroxytryptamine receptor 2C	HTR2C	3358	1	DrugBank
118	-95.11	Promazine	DB00420	4926	P08913	Alpha-2A adrenergic receptor 	ADRA2A	150	0.532	STITCH
118	-95.11	Promazine	DB00420	4926	P18089	Alpha-2B adrenergic receptor 	ADRA2B	151	0.767	STITCH
118	-95.11	Promazine	DB00420	4926	P18825	Alpha-2C adrenergic receptor 	ADRA2C	152	0.611	STITCH
118	-95.11	Promazine	DB00420	4926	P10635	Cytochrome P450 2D6 	CYP2D6	1565	0.4	STITCH
118	-95.11	Promazine	DB00420	4926	P35462	Dopamine D3 receptor	DRD3	1814	0.59	STITCH
118	-95.11	Promazine	DB00420	4926	P41595	5-hydroxytryptamine receptor 2B 	HTR2B	3357	0.617	STITCH
118	-95.11	Promazine	DB00420	4926	P50406	5-hydroxytryptamine receptor 6 	HTR6	3362	0.543	STITCH
118	-95.11	Promazine	DB00420	4926	P04156	Major prion protein 	PRNP	5621	0.838	STITCH
118	-95.11	Promazine	DB00420	4926	Q99720	Sigma non-opioid intracellular receptor 1 	SIGMAR1	10280	0.408	STITCH
118	-95.11	Promazine	DB00420	4926	P23975	Sodium-dependent noradrenaline transporter 	SLC6A2	6530	0.65	STITCH
118	-95.11	Promazine	DB00420	4926	P31645	Sodium-dependent serotonin transporter 	SLC6A4	6532	0.501	STITCH
119	-95.09	CGP-60474	NA	644215	P06493	Cyclin-dependent kinase 1	CDK1	983	0.617	STITCH
119	-95.09	CGP-60474	NA	644215	P24941	Cyclin-dependent kinase 2 	CDK2	1017	0.617	STITCH
119	-95.09	CGP-60474	NA	644215	P35638	DNA damage-inducible transcript 3 protein 	DDIT3	1649	0.445	STITCH
119	-95.09	CGP-60474	NA	644215	Q6P435	Putative uncharacterized SMG1-like protein	NA	NA	0.479	STITCH
119	-95.09	CGP-60474	NA	644215	P17861	X-box-binding protein 1 	XBP1	7494	0.458	STITCH
120	-95.06	PF-04217903	DB12848	17754438	P08581	Hepatocyte growth factor receptor 	MET	4233	0.8	STITCH
121	-95.02	Pantoprazole	DB00213	4679	P20648	Potassium-transporting ATPase alpha chain 1	ATP4A	495	1	DrugBank
122	-94.95	Norgestimate	DB00957	6540478	P10275	Androgen receptor	AR	367	1	DrugBank
122	-94.95	Norgestimate	DB00957	6540478	P03372	Estrogen receptor	ESR1	2099	1	DrugBank
122	-94.95	Norgestimate	DB00957	6540478	P06401	Progesterone receptor	PGR	5241	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	Q13936	Voltage-dependent L-type calcium channel subunit alpha-1C	CACNA1C	775	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	Q01668	Voltage-dependent L-type calcium channel subunit alpha-1D	CACNA1D	776	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	O95180	Voltage-dependent T-type calcium channel subunit alpha-1H	CACNA1H	8912	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	Q13698	Voltage-dependent L-type calcium channel subunit alpha-1S	CACNA1S	779	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	P54289	Voltage-dependent calcium channel subunit alpha-2/delta-1	CACNA2D1	781	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	Q08289	Voltage-dependent L-type calcium channel subunit beta-2	CACNB2	783	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	P0DP23	Calmodulin	CALM1	801; 805; 808	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	Q09470	Potassium voltage-gated channel subfamily A member 1	KCNA1	3736	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	O75469	Nuclear receptor subfamily 1 group I member 2	NR1I2	8856	1	DrugBank
123	-94.71	Nifedipine	DB01115	4485	O00555	Voltage-dependent P/Q-type calcium channel subunit alpha-1A 	CACNA1A	773	0.595	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q00975	Voltage-dependent N-type calcium channel subunit alpha-1B 	CACNA1B	774	0.595	STITCH
123	-94.71	Nifedipine	DB01115	4485	O60840	Voltage-dependent L-type calcium channel subunit alpha-1F 	CACNA1F	778	0.628	STITCH
123	-94.71	Nifedipine	DB01115	4485	O43497	Voltage-dependent T-type calcium channel subunit alpha-1G 	CACNA1G	8913	0.489	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q8NEC5	Cation channel sperm-associated protein 1 	CATSPER1	117144	0.489	STITCH
123	-94.71	Nifedipine	DB01115	4485	P05177	Cytochrome P450 1A2 	CYP1A2	1544	0.4	STITCH
123	-94.71	Nifedipine	DB01115	4485	P28223	5-hydroxytryptamine receptor 2A 	HTR2A	3356	0.407	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q8IZF0	Sodium leak channel non-selective protein 	NALCN	259232	0.573	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q9Y5Y9	Sodium channel protein type 10 subunit alpha 	SCN10A	6336	0.54	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q9UI33	Sodium channel protein type 11 subunit alpha 	SCN11A	11280	0.54	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q9NY46	Sodium channel protein type 3 subunit alpha 	SCN3A	6328	0.54	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q14524	Sodium channel protein type 5 subunit alpha 	SCN5A	6331	0.54	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q9UQD0	Sodium channel protein type 8 subunit alpha 	SCN8A	6334	0.54	STITCH
123	-94.71	Nifedipine	DB01115	4485	Q15858	Sodium channel protein type 9 subunit alpha 	SCN9A	6335	0.54	STITCH
124	-94.71	Sildenafil	DB00203	5212	O76074	"cGMP-specific 3',5'-cyclic phosphodiesterase"	PDE5A	8654	1	DrugBank
124	-94.71	Sildenafil	DB00203	5212	P18545	"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma"	PDE6G	5148	1	DrugBank
124	-94.71	Sildenafil	DB00203	5212	Q13956	"Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma"	PDE6H	5149	1	DrugBank
125	-94.61	ipsapirone	NA	56971	P35348	Alpha-1A adrenergic receptor 	ADRA1A	148	0.533	STITCH
125	-94.61	ipsapirone	NA	56971	P35368	Alpha-1B adrenergic receptor 	ADRA1B	147	0.436	STITCH
125	-94.61	ipsapirone	NA	56971	P25100	Alpha-1D adrenergic receptor 	ADRA1D	146	0.605	STITCH
125	-94.61	ipsapirone	NA	56971	P14416	Dopamine D2 receptor	DRD2	1813	0.544	STITCH
125	-94.61	ipsapirone	NA	56971	P35462	Dopamine D3 receptor	DRD3	1814	0.483	STITCH
125	-94.61	ipsapirone	NA	56971	P08908	5-hydroxytryptamine receptor 1A 	HTR1A	3350	0.929	STITCH
126	-94.49	Milrinone	DB00235	4197	Q14432	"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"	PDE3A	5139	1	DrugBank
126	-94.49	Milrinone	DB00235	4197	Q13370	"cGMP-inhibited 3',5'-cyclic phosphodiesterase B "	PDE3B	5140	0.452	STITCH
126	-94.49	Milrinone	DB00235	4197	O76074	"cGMP-specific 3',5'-cyclic phosphodiesterase "	PDE5A	8654	0.425	STITCH
126	-94.49	Milrinone	DB00235	4197	P02766	Transthyretin 	TTR	7276	0.8	STITCH
127	-94.19	Thioproperazine	DB01622	9429	P35348	Alpha-1A adrenergic receptor	ADRA1A	148	1	DrugBank
127	-94.19	Thioproperazine	DB01622	9429	P35368	Alpha-1B adrenergic receptor	ADRA1B	147	1	DrugBank
127	-94.19	Thioproperazine	DB01622	9429	P21728	D(1A) dopamine receptor	DRD1	1812	1	DrugBank
127	-94.19	Thioproperazine	DB01622	9429	P14416	D(2) dopamine receptor	DRD2	1813	1	DrugBank
127	-94.19	Thioproperazine	DB01622	9429	P08908	5-hydroxytryptamine receptor 1A	HTR1A	3350	1	DrugBank
127	-94.19	Thioproperazine	DB01622	9429	P28223	5-hydroxytryptamine receptor 2A	HTR2A	3356	1	DrugBank
127	-94.19	Thioproperazine	DB01622	9429	P35462	Dopamine D3 receptor	DRD3	1814	0.824	STITCH
128	-94.09	Danazol	DB01406	28417	P10275	Androgen receptor	AR	367	1	DrugBank
128	-94.09	Danazol	DB01406	28417	P13500	C-C motif chemokine 2	CCL2	6347	1	DrugBank
128	-94.09	Danazol	DB01406	28417	P03372	Estrogen receptor	ESR1	2099	1	DrugBank
128	-94.09	Danazol	DB01406	28417	P30968	Gonadotropin-releasing hormone receptor	GNRHR	2798	1	DrugBank
128	-94.09	Danazol	DB01406	28417	Q96P88	Putative gonadotropin-releasing hormone II receptor	GNRHR2	NA	1	DrugBank
128	-94.09	Danazol	DB01406	28417	P06401	Progesterone receptor	PGR	5241	1	DrugBank
128	-94.09	Danazol	DB01406	28417	P11712	Cytochrome P450 2C9 	CYP2C9	1559	0.4	STITCH
128	-94.09	Danazol	DB01406	28417	P04150	Glucocorticoid receptor 	NR3C1	2908	0.407	STITCH
129	-94.04	Z-prolyl-prolinal	DB03535	122623	P48147	Prolyl endopeptidase	PREP	5550	1	DrugBank
129	-94.04	Z-prolyl-prolinal	DB03535	122623	Q9UNI1	Chymotrypsin-like elastase family member 1 	CELA1	1990	0.58	STITCH
130	-94.03	Pravastatin	DB00175	54687	P04035	3-hydroxy-3-methylglutaryl-coenzyme A reductase	HMGCR	3156	1	DrugBank
131	-94.01	BRD-K63784565	DB12385	97226	P11387	DNA topoisomerase 1 	TOP1	7150	0.503	STITCH
132	-93.9	Geldanamycin	DB02424	5288382	P07900	Heat shock protein HSP 90-alpha	HSP90AA1	3320	1	DrugBank
132	-93.9	Geldanamycin	DB02424	5288382	P08238	Heat shock protein HSP 90-beta	HSP90AB1	3326	1	DrugBank
132	-93.9	Geldanamycin	DB02424	5288382	P14625	Endoplasmin	HSP90B1	7184	1	DrugBank
132	-93.9	Geldanamycin	DB02424	5288382	Q5J8X5	Membrane-spanning 4-domains subfamily A member 13 	MS4A13	503497	0.481	STITCH
132	-93.9	Geldanamycin	DB02424	5288382	Q12931	"Heat shock protein 75 kDa, mitochondrial "	TRAP1	10131	0.634	STITCH
133	-93.88	Verapamil	DB00661	2520	P35348	Alpha-1A adrenergic receptor	ADRA1A	148	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	P35368	Alpha-1B adrenergic receptor	ADRA1B	147	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	P25100	Alpha-1D adrenergic receptor	ADRA1D	146	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	O00555	Voltage-dependent P/Q-type calcium channel subunit alpha-1A	CACNA1A	773	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q00975	Voltage-dependent N-type calcium channel subunit alpha-1B	CACNA1B	774	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q13936	Voltage-dependent L-type calcium channel subunit alpha-1C	CACNA1C	775	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q01668	Voltage-dependent L-type calcium channel subunit alpha-1D	CACNA1D	776	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	O60840	Voltage-dependent L-type calcium channel subunit alpha-1F	CACNA1F	778	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	O43497	Voltage-dependent T-type calcium channel subunit alpha-1G	CACNA1G	8913	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q9P0X4	Voltage-dependent T-type calcium channel subunit alpha-1I	CACNA1I	8911	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q13698	Voltage-dependent L-type calcium channel subunit alpha-1S	CACNA1S	779	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q02641	Voltage-dependent L-type calcium channel subunit beta-1	CACNB1	782	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q08289	Voltage-dependent L-type calcium channel subunit beta-2	CACNB2	783	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	P54284	Voltage-dependent L-type calcium channel subunit beta-3	CACNB3	784	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	O00305	Voltage-dependent L-type calcium channel subunit beta-4	CACNB4	785	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q12809	Potassium voltage-gated channel subfamily H member 2	KCNH2	3757	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q14654	ATP-sensitive inward rectifier potassium channel 11	KCNJ11	3767	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	Q14524	Sodium channel protein type 5 subunit alpha	SCN5A	6331	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	P31645	Sodium-dependent serotonin transporter	SLC6A4	6532	1	DrugBank
133	-93.88	Verapamil	DB00661	2520	P08183	Multidrug resistance protein 1 	ABCB1	5243	0.53	STITCH
133	-93.88	Verapamil	DB00661	2520	P08913	Alpha-2A adrenergic receptor 	ADRA2A	150	0.438	STITCH
133	-93.88	Verapamil	DB00661	2520	P35462	Dopamine D3 receptor	DRD3	1814	0.54	STITCH
133	-93.88	Verapamil	DB00661	2520	P28223	5-hydroxytryptamine receptor 2A 	HTR2A	3356	0.685	STITCH
133	-93.88	Verapamil	DB00661	2520	P41595	5-hydroxytryptamine receptor 2B 	HTR2B	3357	0.514	STITCH
133	-93.88	Verapamil	DB00661	2520	P28335	5-hydroxytryptamine receptor 2C 	HTR2C	3358	0.602	STITCH
133	-93.88	Verapamil	DB00661	2520	P30536	Translocator protein 	TSPO	706	0.67	STITCH
133	-93.88	Verapamil	DB00661	2520	Q5TGU0	Translocator protein 2 	TSPO2	222642	0.591	STITCH
134	-93.38	Anagrelide	DB00261	2182	Q14432	"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"	PDE3A	5139	1	DrugBank
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q9UM73	ALK tyrosine kinase receptor 	ALK	238	0.868	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P00533	Epidermal growth factor receptor 	EGFR	1956	0.898	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q15375	Ephrin type-A receptor 7 	EPHA7	2045	0.495	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P54760	Ephrin type-B receptor 4 	EPHB4	2050	0.4	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P04626	Receptor tyrosine-protein kinase erbB-2 	ERBB2	2064	0.683	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q15303	Receptor tyrosine-protein kinase erbB-4 	ERBB4	2066	0.732	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P36888	Receptor-type tyrosine-protein kinase FLT3 	FLT3	2322	0.89	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P35916	Vascular endothelial growth factor receptor 3 	FLT4	2324	0.457	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P08631	Tyrosine-protein kinase HCK 	HCK	3055	0.401	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P06239	Tyrosine-protein kinase Lck 	LCK	3932	0.451	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P29376	Leukocyte tyrosine kinase receptor 	LTK	4058	0.893	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q9Y4K4	Mitogen-activated protein kinase kinase kinase kinase 5 	MAP4K5	11183	0.734	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q9BUB5	MAP kinase-interacting serine/threonine-protein kinase 1 	MKNK1	8569	0.689	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q9HBH9	MAP kinase-interacting serine/threonine-protein kinase 2 	MKNK2	2872	0.834	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q13882	Protein-tyrosine kinase 6 	PTK6	5753	0.819	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P07949	Proto-oncogene tyrosine-protein kinase receptor Ret 	RET	5979	0.809	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	O43353	Receptor-interacting serine/threonine-protein kinase 2 	RIPK2	8767	0.634	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q9H2G2	STE20-like serine/threonine-protein kinase 	SLK	9748	0.43	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	O94804	Serine/threonine-protein kinase 10 	STK10	6793	0.857	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	Q07912	Activated CDC42 kinase 1 	TNK2	10188	0.876	STITCH
135	-93.37	JAK3-Inhibitor-II	NA	3795	P07947	Tyrosine-protein kinase Yes 	YES1	7525	0.663	STITCH
136	-93.35	Felbamate	DB00949	3331	Q12879	"Glutamate receptor ionotropic, NMDA 2A"	GRIN2A	2903	1	DrugBank
136	-93.35	Felbamate	DB00949	3331	Q13224	"Glutamate receptor ionotropic, NMDA 2B"	GRIN2B	2904	1	DrugBank
136	-93.35	Felbamate	DB00949	3331	Q8TCU5	"Glutamate receptor ionotropic, NMDA 3A"	GRIN3A	116443	1	DrugBank
137	-93.3	Dicycloverine	DB00804	3042	P11229	Muscarinic acetylcholine receptor M1	CHRM1	1128	1	DrugBank
137	-93.3	Dicycloverine	DB00804	3042	P08172	Muscarinic acetylcholine receptor M2	CHRM2	1129	1	DrugBank
137	-93.3	Dicycloverine	DB00804	3042	P20309	Muscarinic acetylcholine receptor M3	CHRM3	1131	0.896	STITCH
137	-93.3	Dicycloverine	DB00804	3042	P08173	Muscarinic acetylcholine receptor M4	CHRM4	1132	0.92	STITCH
